number,value,datetime_start,datetime_complete,duration,params_adam_beta1,params_adam_beta2,params_adam_lr,params_adam_wd,params_batch_size,params_block_0_filters,params_block_0_kernel_pair,params_block_1_filters,params_block_1_kernel_pair,params_block_2_filters,params_block_2_kernel_pair,params_first_conv_filters,params_first_conv_kernel_width,params_lr_decay,params_lr_step_size,params_n_blocks,params_optimizer,params_sgd_lr,params_sgd_momentum,params_sgd_wd,user_attrs_best_epoch,user_attrs_validation_accuracy,user_attrs_validation_macro_f1,system_attrs_tpe:relative_params:0,state
48,0.44988981033448194,2026-09-21 15:32:49.910952,2026-09-21 15:32:52.456778,0 days 00:00:02.545826,0.9781269443659791,0.9087607784270311,0.0004851056521900175,4.967850194100503e-06,256,64,"(5, 7)",64.0,"(3, 5)",32.0,"(3, 7)",64,5,0.38818853617844007,24,3,Adam,,,,,,,"{""batch_size"": 256, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(5, 7)"", ""first_conv_filters"": 64, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.38818853617844007, ""lr_step_size"": 24, ""n_blocks"": 3, ""optimizer"": ""Adam""}",PRUNED
49,0.8734430193372551,2026-09-21 15:32:52.564935,2026-09-21 15:33:03.254987,0 days 00:00:10.690052,0.860586619771776,0.9689859447399423,0.0008581774777277437,1.983476895639363e-06,200,64,"(3, 5)",32.0,"(3, 7)",32.0,"(3, 7)",64,5,0.49609316175945173,24,3,Adam,,,,47.0,0.8757396449704142,0.8711463937040959,"{""batch_size"": 200, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 64, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.49609316175945173, ""lr_step_size"": 24, ""n_blocks"": 3, ""optimizer"": ""Adam""}",COMPLETE
50,0.8174144802263743,2026-09-21 15:33:03.358272,2026-09-21 15:33:14.253551,0 days 00:00:10.895279,0.8648357210685077,0.986857126912255,0.0007891693116835723,1.559869305571102e-06,200,64,"(3, 5)",32.0,"(3, 7)",32.0,"(3, 7)",64,5,0.3158239918885849,21,3,Adam,,,,46.0,0.8224852071005917,0.8123437533521568,"{""batch_size"": 200, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 64, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.3158239918885849, ""lr_step_size"": 21, ""n_blocks"": 3, ""optimizer"": ""Adam""}",COMPLETE
51,0.8477381067341994,2026-09-21 15:33:14.369201,2026-09-21 15:33:25.294092,0 days 00:00:10.924891,0.8514767349572007,0.9706751225104632,0.0007032638058535152,2.959114695619783e-06,200,64,"(3, 5)",32.0,"(3, 7)",32.0,"(3, 7)",64,5,0.4990577992376979,25,3,Adam,,,,47.0,0.8579881656804734,0.8374880477879254,"{""batch_size"": 200, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 64, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.4990577992376979, ""lr_step_size"": 25, ""n_blocks"": 3, ""optimizer"": ""Adam""}",COMPLETE
52,0.3289133457871427,2026-09-21 15:33:25.424931,2026-09-21 15:33:29.969878,0 days 00:00:04.544947,0.8509833146409779,0.970280441736401,0.007122515412389136,2.4890011200634987e-06,200,64,"(3, 5)",32.0,"(3, 7)",32.0,"(3, 7)",128,5,0.49957647045105397,25,3,Adam,,,,,,,"{""batch_size"": 200, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 128, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.49957647045105397, ""lr_step_size"": 25, ""n_blocks"": 3, ""optimizer"": ""Adam""}",PRUNED
53,0.4679902454078278,2026-09-21 15:33:30.097139,2026-09-21 15:33:32.453976,0 days 00:00:02.356837,0.8585393532342056,0.9768310193000427,0.0004839118885101251,1.0231300756375413e-06,200,64,"(3, 5)",32.0,"(3, 7)",32.0,"(3, 7)",64,5,0.46853842701293175,20,3,Adam,,,,,,,"{""batch_size"": 200, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 64, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.46853842701293175, ""lr_step_size"": 20, ""n_blocks"": 3, ""optimizer"": ""Adam""}",PRUNED
54,0.6118930042012816,2026-09-21 15:33:32.585925,2026-09-21 15:33:34.757793,0 days 00:00:02.171868,0.8580242717212191,0.9660941360965987,0.0006879578706784584,3.805789222200251e-06,200,64,"(3, 5)",32.0,"(3, 7)",32.0,"(3, 7)",16,5,0.3896531933526491,26,3,Adam,,,,,,,"{""batch_size"": 200, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 16, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.3896531933526491, ""lr_step_size"": 26, ""n_blocks"": 3, ""optimizer"": ""Adam""}",PRUNED
55,0.5025587204845446,2026-09-21 15:33:34.877440,2026-09-21 15:33:37.497745,0 days 00:00:02.620305,0.8692232418014539,0.9755598494387054,0.000813416809869247,1.1467058655536109e-05,200,64,"(3, 5)",32.0,"(3, 7)",32.0,"(3, 7)",64,5,0.4227166890791867,17,3,Adam,,,,,,,"{""batch_size"": 200, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 64, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.4227166890791867, ""lr_step_size"": 17, ""n_blocks"": 3, ""optimizer"": ""Adam""}",PRUNED
56,0.36866249894297426,2026-09-21 15:33:37.610285,2026-09-21 15:33:39.638158,0 days 00:00:02.027873,0.9554183415620272,0.989034281027745,0.0004051110147243894,1.524969984588081e-06,200,8,"(3, 5)",32.0,"(3, 7)",32.0,"(3, 7)",64,5,0.3649047117086116,18,3,Adam,,,,,,,"{""batch_size"": 200, ""block_0_filters"": 8, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 64, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.3649047117086116, ""lr_step_size"": 18, ""n_blocks"": 3, ""optimizer"": ""Adam""}",PRUNED
57,0.23920492075594685,2026-09-21 15:33:39.744180,2026-09-21 15:33:42.252397,0 days 00:00:02.508217,,,,,200,64,"(3, 5)",32.0,"(3, 7)",64.0,"(5, 7)",64,5,0.426623496572623,27,3,SGD,0.0009437558095751447,0.8643762438290089,1.0264615519292147e-05,,,,"{""batch_size"": 200, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 64, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.426623496572623, ""lr_step_size"": 27, ""n_blocks"": 3, ""optimizer"": ""SGD""}",PRUNED
58,0.8902140490255441,2026-09-21 15:33:42.377251,2026-09-21 15:33:53.097419,0 days 00:00:10.720168,0.8739807571447897,0.9394990111187482,0.0009945614966946628,2.9194959027442666e-06,64,64,"(3, 5)",64.0,"(3, 7)",32.0,"(3, 7)",16,5,0.44892962119075264,24,3,Adam,,,,46.0,0.9053254437869822,0.875102654264106,"{""batch_size"": 64, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 16, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.44892962119075264, ""lr_step_size"": 24, ""n_blocks"": 3, ""optimizer"": ""Adam""}",COMPLETE
59,0.8464951978824833,2026-09-21 15:33:53.232026,2026-09-21 15:34:04.549922,0 days 00:00:11.317896,0.8749689012512029,0.9291794154070544,0.0008994198074659885,2.6928676678298532e-06,200,64,"(3, 5)",64.0,"(3, 7)",16.0,"(3, 7)",64,5,0.2115082333041997,27,3,Adam,,,,31.0,0.8520710059171598,0.8409193898478069,"{""batch_size"": 200, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 64, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.2115082333041997, ""lr_step_size"": 27, ""n_blocks"": 3, ""optimizer"": ""Adam""}",COMPLETE
60,0.7573697050030639,2026-09-21 15:34:04.654317,2026-09-21 15:34:12.865334,0 days 00:00:08.211017,0.8616184182669837,0.9410384017806899,0.0005584927096621554,0.0032468690774135073,200,32,"(3, 5)",64.0,"(3, 7)",64.0,"(5, 7)",64,5,0.45174466912843847,38,3,Adam,,,,,,,"{""batch_size"": 200, ""block_0_filters"": 32, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 64, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.45174466912843847, ""lr_step_size"": 38, ""n_blocks"": 3, ""optimizer"": ""Adam""}",PRUNED
61,0.4903926497979504,2026-09-21 15:34:12.972903,2026-09-21 15:34:15.516285,0 days 00:00:02.543382,0.878522389541881,0.9299913109991026,0.0009317439848879792,2.6707558404424708e-06,200,64,"(3, 5)",64.0,"(3, 7)",16.0,"(3, 7)",64,5,0.2456996759156928,26,3,Adam,,,,,,,"{""batch_size"": 200, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 64, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.2456996759156928, ""lr_step_size"": 26, ""n_blocks"": 3, ""optimizer"": ""Adam""}",PRUNED
62,0.37774250827774125,2026-09-21 15:34:15.637026,2026-09-21 15:34:18.175378,0 days 00:00:02.538352,0.8719975473764974,0.926221507955599,0.0007877093879745889,1.5199928838412197e-06,200,64,"(3, 5)",64.0,"(3, 7)",16.0,"(3, 7)",64,5,0.14454351855019398,32,3,Adam,,,,,,,"{""batch_size"": 200, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 64, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.14454351855019398, ""lr_step_size"": 32, ""n_blocks"": 3, ""optimizer"": ""Adam""}",PRUNED
63,0.8699787921483748,2026-09-21 15:34:18.300909,2026-09-21 15:34:27.795930,0 days 00:00:09.495021,0.854163145762017,0.9365022139555326,0.001005265670454412,3.937127263064364e-06,64,16,"(3, 5)",64.0,"(3, 7)",16.0,"(3, 5)",16,5,0.4850494774382295,22,3,Adam,,,,46.0,0.8698224852071006,0.8701350990896489,"{""batch_size"": 64, ""block_0_filters"": 16, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 16, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.4850494774382295, ""lr_step_size"": 22, ""n_blocks"": 3, ""optimizer"": ""Adam""}",COMPLETE
64,0.8946390052216999,2026-09-21 15:34:27.903263,2026-09-21 15:34:39.591875,0 days 00:00:11.688612,0.8509652297397075,0.9381813555253443,0.001088791484151167,4.399951205943072e-06,200,64,"(3, 7)",64.0,"(3, 7)",16.0,"(3, 5)",64,5,0.497253178068067,22,3,Adam,,,,45.0,0.893491124260355,0.8957868861830447,"{""batch_size"": 200, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 7)"", ""first_conv_filters"": 64, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.497253178068067, ""lr_step_size"": 22, ""n_blocks"": 3, ""optimizer"": ""Adam""}",COMPLETE
65,0.8949676484114982,2026-09-21 15:34:39.707004,2026-09-21 15:34:49.400062,0 days 00:00:09.693058,0.8544337356014544,0.9373067422124318,0.0011279149496012167,4.861775413087308e-06,64,16,"(3, 5)",64.0,"(3, 7)",16.0,"(3, 5)",16,5,0.4856817628625188,21,3,Adam,,,,46.0,0.8875739644970414,0.9023613323259551,"{""batch_size"": 64, ""block_0_filters"": 16, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 16, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.4856817628625188, ""lr_step_size"": 21, ""n_blocks"": 3, ""optimizer"": ""Adam""}",COMPLETE
66,0.23362394331022476,2026-09-21 15:34:49.510488,2026-09-21 15:34:51.651863,0 days 00:00:02.141375,0.8553090653936211,0.9357950023070944,0.00010040877064250767,4.926323899623461e-06,64,16,"(3, 5)",64.0,"(3, 7)",16.0,"(3, 5)",16,5,0.45439993255863537,17,3,Adam,,,,,,,"{""batch_size"": 64, ""block_0_filters"": 16, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 16, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.45439993255863537, ""lr_step_size"": 17, ""n_blocks"": 3, ""optimizer"": ""Adam""}",PRUNED
67,0.5814820474868552,2026-09-21 15:34:51.778800,2026-09-21 15:34:54.744586,0 days 00:00:02.965786,0.8628612978641681,0.9204823808498049,0.001982789243825218,4.030023510323569e-06,64,8,"(3, 5)",64.0,"(3, 7)",16.0,"(3, 5)",16,5,0.4872302200621453,20,3,Adam,,,,,,,"{""batch_size"": 64, ""block_0_filters"": 8, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 16, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.4872302200621453, ""lr_step_size"": 20, ""n_blocks"": 3, ""optimizer"": ""Adam""}",PRUNED
68,0.863356078191243,2026-09-21 15:34:54.851652,2026-09-21 15:35:04.658122,0 days 00:00:09.806470,0.8685678324092013,0.9380766909098712,0.001222756309560172,8.999021882396985e-06,64,64,"(3, 5)",64.0,"(3, 5)",16.0,"(3, 5)",16,5,0.3736410611024191,23,3,Adam,,,,44.0,0.8698224852071006,0.8568896711753854,"{""batch_size"": 64, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 16, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.3736410611024191, ""lr_step_size"": 23, ""n_blocks"": 3, ""optimizer"": ""Adam""}",COMPLETE
69,0.9077848161558569,2026-09-21 15:35:04.770051,2026-09-21 15:35:15.024988,0 days 00:00:10.254937,0.8540407542476904,0.9325822497767584,0.0010763260634937914,1.9126782940390105e-05,64,64,"(3, 5)",64.0,"(3, 7)",16.0,"(3, 5)",16,5,0.43958160113111244,27,3,Adam,,,,46.0,0.9171597633136095,0.8984098689981044,"{""batch_size"": 64, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 16, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.43958160113111244, ""lr_step_size"": 27, ""n_blocks"": 3, ""optimizer"": ""Adam""}",COMPLETE
70,0.8622147746549481,2026-09-21 15:35:15.145208,2026-09-21 15:35:22.268777,0 days 00:00:07.123569,0.8607560755298012,0.9323575635635102,0.0014462058852983384,1.6778630652872055e-05,200,64,"(3, 5)",64.0,"(3, 7)",16.0,"(3, 5)",16,5,0.41161251260742815,32,3,Adam,,,,49.0,0.8816568047337278,0.8427727445761685,"{""batch_size"": 200, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 16, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.41161251260742815, ""lr_step_size"": 32, ""n_blocks"": 3, ""optimizer"": ""Adam""}",COMPLETE
71,0.4660939792807925,2026-09-21 15:35:22.375061,2026-09-21 15:35:24.500844,0 days 00:00:02.125783,0.8542399168365271,0.9403191112691354,0.0010857378474262705,5.653589232423089e-06,64,16,"(3, 5)",64.0,"(3, 7)",16.0,"(3, 5)",16,5,0.48205046649837924,24,3,Adam,,,,,,,"{""batch_size"": 64, ""block_0_filters"": 16, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 16, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.48205046649837924, ""lr_step_size"": 24, ""n_blocks"": 3, ""optimizer"": ""Adam""}",PRUNED
72,0.7698055998626421,2026-09-21 15:35:24.608358,2026-09-21 15:35:33.803841,0 days 00:00:09.195483,0.8513119541296126,0.9440798492813843,0.0010087521583085205,2.4996347874045033e-05,64,16,"(3, 5)",64.0,"(3, 7)",16.0,"(3, 5)",16,7,0.49147863406180126,15,3,Adam,,,,,,,"{""batch_size"": 64, ""block_0_filters"": 16, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 16, ""first_conv_kernel_width"": 7, ""lr_decay"": 0.49147863406180126, ""lr_step_size"": 15, ""n_blocks"": 3, ""optimizer"": ""Adam""}",PRUNED
73,0.5288780532281014,2026-09-21 15:35:33.910430,2026-09-21 15:35:36.397040,0 days 00:00:02.486610,0.8589405807565914,0.9989844150618932,0.0012650010698500727,2.07572936149085e-06,64,16,"(5, 7)",64.0,"(3, 7)",16.0,"(3, 5)",16,5,0.42194554183892397,19,3,Adam,,,,,,,"{""batch_size"": 64, ""block_0_filters"": 16, ""block_0_kernel_pair"": ""(5, 7)"", ""first_conv_filters"": 16, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.42194554183892397, ""lr_step_size"": 19, ""n_blocks"": 3, ""optimizer"": ""Adam""}",PRUNED
74,0.8635176223558754,2026-09-21 15:35:36.505570,2026-09-21 15:35:46.684696,0 days 00:00:10.179126,0.8676930017656292,0.9338186902027008,0.0015863042164125,3.4624748251787823e-06,64,64,"(5, 7)",64.0,"(3, 7)",16.0,"(3, 5)",16,5,0.4491224240975737,24,3,Adam,,,,28.0,0.8875739644970414,0.8394612802147094,"{""batch_size"": 64, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(5, 7)"", ""first_conv_filters"": 16, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.4491224240975737, ""lr_step_size"": 24, ""n_blocks"": 3, ""optimizer"": ""Adam""}",COMPLETE
75,0.4667397203277646,2026-09-21 15:35:46.793060,2026-09-21 15:35:48.848745,0 days 00:00:02.055685,0.8506740327017833,0.9213235484593115,0.0024220519820029643,6.490307518068468e-06,64,8,"(3, 5)",64.0,"(3, 7)",8.0,"(3, 5)",16,5,0.47001818989732563,28,3,Adam,,,,,,,"{""batch_size"": 64, ""block_0_filters"": 8, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 16, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.47001818989732563, ""lr_step_size"": 28, ""n_blocks"": 3, ""optimizer"": ""Adam""}",PRUNED
76,0.34510744263545,2026-09-21 15:35:48.960625,2026-09-21 15:35:51.212325,0 days 00:00:02.251700,0.8862029986064571,0.937712044223058,0.001056146174510277,1.0937258787240205e-05,200,64,"(3, 7)",8.0,"(3, 7)",16.0,"(3, 5)",64,5,0.49252697726380207,16,3,Adam,,,,,,,"{""batch_size"": 200, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 7)"", ""first_conv_filters"": 64, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.49252697726380207, ""lr_step_size"": 16, ""n_blocks"": 3, ""optimizer"": ""Adam""}",PRUNED
77,0.4202162988626419,2026-09-21 15:35:51.325630,2026-09-21 15:35:53.918916,0 days 00:00:02.593286,0.8555244601989291,0.9314602886380219,0.0005680436276017096,1.3586039657939048e-06,200,64,"(5, 7)",64.0,"(3, 7)",16.0,"(3, 5)",64,5,0.34345168274336435,27,3,Adam,,,,,,,"{""batch_size"": 200, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(5, 7)"", ""first_conv_filters"": 64, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.34345168274336435, ""lr_step_size"": 27, ""n_blocks"": 3, ""optimizer"": ""Adam""}",PRUNED
78,0.5918369110712526,2026-09-21 15:35:54.028982,2026-09-21 15:35:58.802382,0 days 00:00:04.773400,0.8717070339878231,0.9158562964694539,0.000721665701112986,2.164981506513014e-06,64,8,"(3, 5)",64.0,"(3, 5)",16.0,"(3, 5)",128,5,0.4176559338430254,24,3,Adam,,,,,,,"{""batch_size"": 64, ""block_0_filters"": 8, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 128, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.4176559338430254, ""lr_step_size"": 24, ""n_blocks"": 3, ""optimizer"": ""Adam""}",PRUNED
79,0.5417138027727895,2026-09-21 15:35:58.914384,2026-09-21 15:36:00.845147,0 days 00:00:01.930763,0.8626706658573101,0.9276958129240604,0.004779318824562089,1.5986395111068526e-05,128,16,"(3, 5)",64.0,"(3, 7)",16.0,"(5, 7)",16,5,0.455483249307059,23,3,Adam,,,,,,,"{""batch_size"": 128, ""block_0_filters"": 16, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 16, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.455483249307059, ""lr_step_size"": 23, ""n_blocks"": 3, ""optimizer"": ""Adam""}",PRUNED
80,0.4460457969349898,2026-09-21 15:36:00.953703,2026-09-21 15:36:03.129578,0 days 00:00:02.175875,0.9080757172414741,0.910459383099708,0.0018445745208832476,3.970325327622948e-06,64,16,"(3, 5)",64.0,"(3, 7)",8.0,"(3, 5)",32,3,0.438760741287727,21,3,Adam,,,,,,,"{""batch_size"": 64, ""block_0_filters"": 16, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 32, ""first_conv_kernel_width"": 3, ""lr_decay"": 0.438760741287727, ""lr_step_size"": 21, ""n_blocks"": 3, ""optimizer"": ""Adam""}",PRUNED
81,0.7355906413028537,2026-09-21 15:36:03.243563,2026-09-21 15:36:07.722138,0 days 00:00:04.478575,0.8766073746306526,0.9439993911475638,0.0009175533290845685,3.0000894329064653e-05,64,64,"(3, 5)",8.0,"(3, 7)",64.0,"(3, 5)",16,3,0.44002920849620397,32,3,Adam,,,,,,,"{""batch_size"": 64, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 16, ""first_conv_kernel_width"": 3, ""lr_decay"": 0.44002920849620397, ""lr_step_size"": 32, ""n_blocks"": 3, ""optimizer"": ""Adam""}",PRUNED
82,0.8210199173587549,2026-09-21 15:36:07.818031,2026-09-21 15:36:22.441858,0 days 00:00:14.623827,0.8655921044676679,0.9240164651357069,0.0011942690388270971,5.8992263589108785e-05,200,16,"(3, 7)",64.0,"(3, 7)",64.0,"(3, 5)",64,5,0.4455398980237738,20,3,Adam,,,,37.0,0.8165680473372781,0.8254717873802316,"{""batch_size"": 200, ""block_0_filters"": 16, ""block_0_kernel_pair"": ""(3, 7)"", ""first_conv_filters"": 64, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.4455398980237738, ""lr_step_size"": 20, ""n_blocks"": 3, ""optimizer"": ""Adam""}",COMPLETE
83,0.8959435363628863,2026-09-21 15:36:22.540828,2026-09-21 15:36:35.600966,0 days 00:00:13.060138,0.85426219478857,0.9541287952878308,0.0008874038733871606,3.739764205513604e-05,128,64,"(3, 5)",64.0,"(3, 7)",64.0,"(3, 7)",64,5,0.43204929483369664,36,3,Adam,,,,31.0,0.9053254437869822,0.8865616289387903,"{""batch_size"": 128, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 64, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.43204929483369664, ""lr_step_size"": 36, ""n_blocks"": 3, ""optimizer"": ""Adam""}",COMPLETE
84,0.8651460093997604,2026-09-21 15:36:35.703628,2026-09-21 15:36:49.095094,0 days 00:00:13.391466,0.8548867867334659,0.9346330117044226,0.0006464684729787273,3.549068836893264e-05,128,64,"(3, 5)",64.0,"(3, 7)",64.0,"(3, 7)",64,5,0.4308104129865247,37,3,Adam,,,,48.0,0.8698224852071006,0.8604695335924202,"{""batch_size"": 128, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 64, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.4308104129865247, ""lr_step_size"": 37, ""n_blocks"": 3, ""optimizer"": ""Adam""}",COMPLETE
85,0.5500925449504044,2026-09-21 15:36:49.213286,2026-09-21 15:36:52.245632,0 days 00:00:03.032346,0.8586905330801036,0.951041114741077,0.0008514246013619244,8.351406328384407e-06,200,64,"(3, 7)",64.0,"(3, 7)",16.0,"(3, 7)",64,5,0.4110389965240049,24,3,Adam,,,,,,,"{""batch_size"": 200, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 7)"", ""first_conv_filters"": 64, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.4110389965240049, ""lr_step_size"": 24, ""n_blocks"": 3, ""optimizer"": ""Adam""}",PRUNED
86,0.8921966257923863,2026-09-21 15:36:52.350220,2026-09-21 15:37:12.657800,0 days 00:00:20.307580,0.8500433616838922,0.9388671943091332,0.0013936871922087405,5.989643198357104e-06,200,64,"(3, 7)",64.0,"(3, 7)",32.0,"(3, 5)",128,5,0.4770116201869999,24,3,Adam,,,,48.0,0.9053254437869822,0.8790678077977905,"{""batch_size"": 200, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 7)"", ""first_conv_filters"": 128, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.4770116201869999, ""lr_step_size"": 24, ""n_blocks"": 3, ""optimizer"": ""Adam""}",COMPLETE
87,0.5159701374676346,2026-09-21 15:37:12.761030,2026-09-21 15:37:18.282338,0 days 00:00:05.521308,0.8618056623640261,0.9389827457607792,0.0032758924135231123,7.659935486415975e-05,200,64,"(3, 7)",64.0,"(5, 7)",32.0,"(3, 7)",128,5,0.4709893588940505,23,3,Adam,,,,,,,"{""batch_size"": 200, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 7)"", ""first_conv_filters"": 128, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.4709893588940505, ""lr_step_size"": 23, ""n_blocks"": 3, ""optimizer"": ""Adam""}",PRUNED
88,0.36593415480483116,2026-09-21 15:37:18.392168,2026-09-21 15:37:21.854556,0 days 00:00:03.462388,,,,,200,64,"(3, 5)",64.0,"(3, 7)",32.0,"(5, 7)",64,5,0.46601124649105463,26,3,SGD,0.024623635029580163,0.8103693974953354,0.007130823092897517,,,,"{""batch_size"": 200, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 64, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.46601124649105463, ""lr_step_size"": 26, ""n_blocks"": 3, ""optimizer"": ""SGD""}",PRUNED
89,0.8709557130027039,2026-09-21 15:37:21.963628,2026-09-21 15:37:40.347598,0 days 00:00:18.383970,0.8969681113822507,0.9567506929634649,0.0013139319968207199,2.199203326309682e-05,200,64,"(3, 7)",64.0,"(3, 5)",32.0,"(3, 7)",128,5,0.49693485705585666,30,3,Adam,,,,33.0,0.8994082840236687,0.8425031419817393,"{""batch_size"": 200, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 7)"", ""first_conv_filters"": 128, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.49693485705585666, ""lr_step_size"": 30, ""n_blocks"": 3, ""optimizer"": ""Adam""}",COMPLETE
90,0.9286198967232298,2026-09-21 15:37:40.454281,2026-09-21 15:37:53.016811,0 days 00:00:12.562530,0.8869904975625929,0.9460717476650193,0.0014995094770897898,6.182286546538529e-06,200,64,"(3, 5)",64.0,"(5, 7)",32.0,"(3, 7)",64,5,0.4280301784811856,29,3,Adam,,,,42.0,0.9349112426035503,0.9223285508429093,"{""batch_size"": 200, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 64, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.4280301784811856, ""lr_step_size"": 29, ""n_blocks"": 3, ""optimizer"": ""Adam""}",COMPLETE
91,0.7219170166667448,2026-09-21 15:37:53.141087,2026-09-21 15:38:00.988803,0 days 00:00:07.847716,0.887808865300628,0.9423136344800033,0.0015186356351576968,5.583952328539216e-06,128,64,"(3, 5)",64.0,"(5, 7)",32.0,"(3, 7)",64,5,0.3969636338950101,33,3,Adam,,,,,,,"{""batch_size"": 128, ""block_0_filters"": 64, ""block_0_kernel_pair"": ""(3, 5)"", ""first_conv_filters"": 64, ""first_conv_kernel_width"": 5, ""lr_decay"": 0.3969636338950101, ""lr_step_size"": 33, ""n_blocks"": 3, ""optimizer"": ""Adam""}",PRUNED
